en_name,img_link,category_name,company,effective_material,price,usage,ar_name
Orchazid eye drop 10 ml,https://dwaprices.com/upload/1635258391.jpg,مضادات الحساسية,Orchidia pharmaceutical industries,ketotifen,22.5,"
قطرة للعين مضادة للحساسية ,تقليل الالام  , تقليل الحكة والاحمرار",6اوركازيد قطرة للعين 10 مل   10 
Atarax 10mg 20 tab.,https://dwaprices.com/upload/1635258391.jpg,مضادات الحساسية,Cid,hydroxyzine hydrochloride,13,"
antihistamine.sedative.first generation",80 - اتراكس 10مجم 20 قرص 10 20 
Ophilocond 1mg/ml ophth. soln. 5 ml,https://dwaprices.com/upload/1635258391.jpg,مضادات الحساسية,Sigma tec > concord pharmaceutical industries,olopatadine,18,"
ophthalmic antihistaminic",70 - اوفيلوكوند 1مجم /مل قطرة عين محلول 5 مل  1/   5 
Nafenira eye drops 15 ml,https://dwaprices.com/upload/1635258391.jpg,مضادات الحساسية,Chemipharm,"naphazoline,pheniramine",8,"
علاج حساسية العين , تقليل إحتقان العين , علاج إحمرار العين و تهيجه.",6نافينيرا قطرة للعين ١٥ مل    15 
Xinase 10 caps,https://dwaprices.com/upload/1635258509.jpg,مضادات الحساسية,Amriya,"cetirizine,pseudoephedrine",9,"
علاج التهاب الجيوب الأنفية.
, حساسية وسيلان الأنف.
, احتقان الجيوب الأنفية.
, تخفيف التهاب الحلق.
, تقليل أعراض البرد والانفلونزا.",6زيناز 10 كبسولات 10 
Olopatanol 1mg/ml eye drops (ophth. soln.) 5 ml,https://dwaprices.com/upload/1635258509.jpg,مضادات الحساسية,Grand pharma > marcyrl co.,olopatadine,13.5,"
ophthalmic antihistaminic",9اولوباتانول 1مجم/مل نقط للعين 5 مل 1/   ( ) 5 
Allerfen 60mg 30 f.c.tab.,https://dwaprices.com/upload/1635258509.jpg,مضادات الحساسية,Amoun,fexofenadine,18,"
antihistamine.antiallergy",7اليرفين 60مجم 30 قرص 60 30 
Azaderm 20% cream 30 gm,https://dwaprices.com/upload/1635258509.jpg,مضادات الحساسية,Mup,azelaic acid,21.6,"
antihistamine.antiallergy",9ازادرم 20% كريم 30 جم 20%  30 
Lorin-d 10 caps,https://dwaprices.com/upload/1635258509.jpg,مضادات الحساسية,Eva pharma,"loratadine,pseudoephedrine",5.25,"
مضاد للحساسية",7لورين-دي 10 كبسولات- 10 
Allercet cold 10 caps,https://dwaprices.com/upload/1636302035.png,مضادات الحساسية,Global napi pharmaceuticals,"cetirizine,paracetamol(acetaminophen),pseudoephedrine",15,"
علاج التهاب الجيوب الأنفية.
, حساسية وسيلان الأنف.
, احتقان الجيوب الأنفية.
, تخفيف التهاب الحلق.
, تقليل أعراض البرد والانفلونزا.",6الليرست كولد 10 كبسولات  10 
Alertam 180mg 10 f.c.tab.,https://dwaprices.com/upload/1636302035.png,مضادات الحساسية,Mup,fexofenadine,16.8,"
مضاد للحساسية.",7اليرتام 180مجم 10 قرص 180 10 
Cornefresh 1.5% eye dps. 5 ml,https://dwaprices.com/upload/1636302035.png,مضادات الحساسية,Eva pharma,bepotastine,32.4,"
antihistamine.second-generation",9كورني فريش 15% نقط للعين 5 مل  15%   5 
Allergetone 10mg 20 tabs.,https://dwaprices.com/upload/1636302035.png,مضادات الحساسية,Marcyrl co. > united pharma international-egypt,loratadine,23,"
مضاد للهيستامين يستخدم لعلاج الحساسية.",7اليرجيتون 10مجم 20 قرص 10 20 
Hygi-tadine 0.5 mg / ml syrup 120 ml,https://dwaprices.com/upload/1636302035.png,مضادات الحساسية,Dbk pharma > hygint pharmaceuticals-egypt,desloratadine,12.75,"
antihistamine.antiallergy",8هايجى تادين 05 مجم / مل شراب 120 مل- 05  /   120 
Zaditen 1mg 30 tab,https://dwaprices.com/upload/1634163882.jpg,مضادات الحساسية,Novartis > sandoz,ketotifen,31.25,"
مضاد للحساسية لا يسبب نعاس",9زاديتين 1مجم 30 قرص 1 30 
Anallerge 2mg/5ml syrup 100 ml,https://dwaprices.com/upload/1634163882.jpg,مضادات الحساسية,Kahira,chlorpheniramine,7,"
مضاد للحساسية",9اناليرج 2 مجم/5مل شراب 100 مل 2/5  100 
Decongess l 14 caps.,https://dwaprices.com/upload/1634163882.jpg,مضادات الحساسية,Pharopharma,"loratadine,pseudoephedrine",11,"
مضاد للحساسية  والالتهابات , تقليل الاحتقان , علاج اعراض البرد والانفلونزا",8ديكونجس ال 14 كبسولة  14 
Deslargyl 5mg 10 f.c. tabs.,https://dwaprices.com/upload/1634163882.jpg,مضادات الحساسية,Kahira,desloratadine,3.5,"
antihistamine.antiallergy",8ديسلارجيل 5 مجم 10 أقراص 5 10  
Lergfree 5mg/5ml syrup 120ml,https://dwaprices.com/upload/1682503389.jpg,مضادات الحساسية,Debeiky,cetirizine,9,"
antihistamine.antiallergy",8ليرجفري 5 مجم / 5 مل شراب 120 مل 5/5  120
Atalux cream 40 gm,https://dwaprices.com/upload/1682503389.jpg,مضادات الحساسية,Hi-care > chemi health,"jojoba,chamomile,tea tree oil,bee propolis,aloe vera,chlorohexidine,clandula",22,"
مضاد للحساسية , مضاد للالتهابات , تقليل الاحمرار",7اتالوكس كريم 40 جم   40 
Astin 20mg 10 f.c.tab.,https://dwaprices.com/upload/1682503389.jpg,مضادات الحساسية,Future pharmaceutical industries (fpi),ebastine,14.4,"
مضاد للحساسية",8استين 20مجم 10 اقرص 20 10 
Allerban sr 2mg 20 f.c. tab,https://dwaprices.com/upload/1682503389.jpg,مضادات الحساسية,October pharma > multi-apex,ketotifen,19.5,"
antihistamine.second-generation",9اليربان اسار 2مجم 20 قرص  2 20  
Gabimash 800mg 20 tab,https://www.dwaprices.com/upload/1674372470.png,مهدئات,Mash premiere,gabapentin,62,"
علاج الصرع , تقليل التشنجات الناتجة عن الصرع",جابيماش 800مجم 20 قرص 800 20 
Shalgaten 400mg 20 capsules,https://www.dwaprices.com/upload/1674589030.jpg,مهدئات,Egpi > sea pharm for pharmaceuticals,gabapentin,49,"
مهديء عصبي مضاد للتشنجات والصرع",شالجاتين 400مجم 20 كبسولة 400 20 
Gabimash 300mg 30 tab,https://www.dwaprices.com/upload/1675063497.jpg,مهدئات,Mash premiere,gabapentin,51,"
مهديء للاعصاب ومسكن عصبي قوي",جابيماش 300مجم 30 قرص 300 30 
Gralipentin xr 600 mg 30 f.c. tabs.,https://dwaprices.com/upload/1675342726.jpg,مهدئات,Atco pharma,gabapentin,98.25,"
مسكن ومهديء عصبي مضاد للتشنجات",جراليبنتين 600مجم اكس ار 30 قرص  600  30  
Dekadel chrono 500mg 30 e.c.tab,https://dwaprices.com/upload/1675342625.jpg,مهدئات,Delta pharma,sodium valproate,52.5,"
anti-epileptic.fatty acid",ديكاديل كرونو 500مجم 30 قرص  500 30 
Neuroglopentin 400mg 30 caps.,https://www.dwaprices.com/upload/1675424604.jpg,مهدئات,Global napi pharmaceuticals,gabapentin,73.5,"
علاج الصرع __ تقليل نوبات التشنجات __ تقليل التشنجات وآثارها",نيوروجلوبنتين 400مجم 30 كبسولة 400 30 
Depakine chrono 500mg 30 scored prolonged rel. f.c. tab.,https://www.dwaprices.com/upload/1675426057.jpg,مهدئات,Sanofi winthrop > sanofi,"sodium valproate,valproic acid",75,"
علاج للصرع",ديباكين كرونو 500مجم 30 قرص  500 30     
Tegretol 200mg 30 tab.,https://www.dwaprices.com/upload/1675503691.jpg,مهدئات,Novartis,carbamazepine,30,"
علاج الصرع , علاج التشنجات التي تنتج من الصرع",10 - تجريتول 200مجم 30 قرص 200 30 
Vegapantin 600 mg 30tab,https://www.dwaprices.com/upload/1675587395.jpg,مهدئات,Adwia,gabapentin,90,"
علاج الصرع , تقليل تشنجات الناتجة عن الصرع",1فيجابنتين 600 مجم 30 اقراص 600  30
Lacovimp 50mg 30 f.c.tablets,https://www.dwaprices.com/upload/1675587395.jpg,مهدئات,Amcomed > growth pharma,lacosamide,138.75,"
مهديء عصبي . مضاد للتشنجات",لاكوفيمب 50مجم 30 قرص 50 30 
Gaptin 300mg 30 caps.,https://www.dwaprices.com/upload/1675511896.jpg,مهدئات,Delta pharma,gabapentin,66,"
علاج الصرع , تقليل التشنجات الناتجة من الصرع",1جابتين 300مجم 30 كبسولة 300 30 
Conventin 100mg 30 cap.,https://dwaprices.com/upload/1676816350.jpg,مهدئات,Eva pharma,gabapentin,31.5,"
علاج الآلام الحادة , علاج التهاب الاعصاب ,علاج القلق والتوتر  , تقليل التشنجات في حالات الصرع",2كونفنتين 100مجم 30 كبسولة 100 30 
Tiratam 500mg/5ml iv vial,https://www.dwaprices.com/upload/1675596117.jpg,مهدئات,Sigma tec > andalous pharma,levetiracetam,18,"
مضاد للتشنجات والصرع",1تيراتام 500مجم/5مل حقن وريد فيال 500/5  
Tiratam 500mg xr 20 tablets,https://www.dwaprices.com/upload/1675589090.jpg,مهدئات,Sigma tec > andalous pharma,levetiracetam,80,"
مضاد للتشنجات والصرع",1تيراتام 500مجم اكس ار ممتد المفعول 20 قرص 500  20 
Arbateg 200 mg 30 tablet,https://i.imgur.com/NhwEoio.jpg,مهدئات,Medizen,carbamazepine,15,"
مضاد للصرع والتشنجات",1ارباتج 200 مجم 30 قرص 200  30 
Shalgaten 300mg 20 capsules,https://www.dwaprices.com/upload/1675590575.jpg,مهدئات,Egpi > sea pharm for pharmaceuticals,gabapentin,48.75,"
مهديء عصبي - مضاد للتشنجات",1شالجاتن 300مجم 20 كبسولة 300 20 
Tiratam 1000mg 20 f.c. tablets,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Andalous pharma,levetiracetam,156,"
مضاد للتشنجات والصرع",2تيراتام 1000مجم 20 قرص 1000 20  
Lacovimp 100 mg 30 f.c.tabs.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Amcomed > growth pharma,lacosamide,234,"
مضاد للصرع , تقليل التشنجات الناتجة عن الصرع",1لاكوفيمب 100مجم 30 قرص 100  30 
Conviban 25mg 30 f.c. tabs,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Marcyrl co.,topiramate,39,"
علاج الصرع , تقليل التشنجات الناتجة عن الصرع",1كونفيبان 25 مجم 30 اقراص 25 30  
Neuroglopentin 300 mg 30 caps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Global napi pharmaceuticals,gabapentin,51,"
علاج الالام الحادة , تقليل التشنجات في حالات الصرع , علاج التهاب الاعصاب",3نيوروجلوبنتين 300مجم 30 كبسولة  300  30 
Gabalepsy 300mg 30 caps,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,El-obour,gabapentin,66,"
anti-epileptic.gaba analogs",2جاباليبسي 300مجم 30 كبسولة 300 30 
Lepticure 300  mg 10  caps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Pharopharma,gabapentin,20.6,"
علاج الصرع , علاج التشنجات الناتجة عن الصرع",2ليبتيكيور 300مجم 10 كبسولات 300   10  
Apetryl 2mg 30 tab.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Multi-apex,clonazepam,23.75,"
anti-epileptic.benzodiazepines",3ابتريل 2مجم 30 قرص 2 30 
Phenobarbital 30 mg 20 tab.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Eipico,phenobarbitone,7.5,"
علاج الصرع , تقليل التشنجات الناتجة من الصرع",2فينوباربيتال 30 مجم 20 قرص  30  20 
Lepsylief 600 mg 10 tabs.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Horus for pharmaceutical products,eslicarbazepine,165,"
يستخدم في حالات الصرع , يقلل التشنجات الناتجة من الصرع ,يقلل عدد نوبات التشنجات",3 ليبسيلف 600 مجم 10 اقراص 600  10 
Sabril 500mg tablets (illegal import),https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Sanofi aventis,vigabatrin,0,"
مضاد للتشنجات والصرع",2سابريل 500مجم اقراص مستورد 500  ( )
Dormicum 15 mg 5 amps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,F.hoffman la roche > egyptian pharmaceutical trading company,midazolam,88.5,"
مهدئ , منوم , مسكن للالام , الحفاظ علي تخدير الجسم اثناء العمليات",2دورميكم 15 مجم 5 امبول 15  5 
Trileptal 600mg 50 f.c. tab.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Novartis,oxcarbazepine,266,"
علاج الصرع",2ترايلبتال 600مجم 50 اقراص 600 50  
Tiralepsy 1000mg 20 f.c. tab,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,El-obour > protech pharma,levetiracetam,154,"
علاج الصرع",3تيراليبسي 1000مجم 20 قرص 1000 20  
Ezapentin 300mg 10 caps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Multi-apex,gabapentin,11,"
مهديء عصبي ومسكن قوي , مهديء في حالات الام الاعصاب , حالات التشنجات والصرع",20 - ايزابنتين 300مجم 10 كبسولات 300 10 
Lamotrine 25mg 30 tab,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Multiapex,lamotrigine,24,"
يساعد علي علاج الصرع __ يقلل من التشنجات الناتجة من نوبات الصرع",1لاموترين 25مجم 30 قرص 25 30 
Epicopentin 800mg 10 f.c. tab. (n/a yet),https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Eipico,gabapentin,28,"
anti-epileptic.gaba analogs",50 - ابيكوبنتين 800 مجم 10 اقراص 800 10   (/ )
Lepsylief 800 mg 10 tabs.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Horus for pharmaceutical products,eslicarbazepine,190,"
يساعد في حالات الصرع __يقلل التشنجات الناتجة من الصرع __ يقلل نوبات التشنجات",30 - ليبسيليف ٨٠٠مجم ١٠ اقراص 800  10 
Tegretol cr 400mg 20 f.c. divitabs,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Novartis,carbamazepine,39.5,"
علاج الصرع , تقليل التشنجات الناتجة عن الصرع",4تيجرتول سي ار 400مجم 20 قرص  400 20  
Lyrica 150mg 20 caps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Pfizer,pregabalin,174,"
مهديء عصبي ومسكن ومضاد للتشنجات",3ليريكا 150مجم 20 كبسولة 150 20 
Epanutin 100mg 50 caps,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,El nile. > pfizer,phenytoin,14.4,"
anti-epileptic.hydantoin",2ايبانوتين 100مجم 50 كبسولة  100 50 
Klozepam 2.5mg/ml 15ml oral drops,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Sigma,clonazepam,14.25,"
مهديء , مسكن قوي , منوم , مضاد للصرع والتشنجات , مهديء عصبي",3كلوزيبام 25مجم/مل 15 مل نقط فم 25/ 15  
Tiratam 750mg 20 f.c. tablets,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Andalous pharma,levetiracetam,66.5,"
مضاد للصرع والتشنجات -مهديء عصبي",4تيراتام 750مجم 20 قرص 750 20  
Topiramate 25mg 30 f.c. tab,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Sabaa,topiramate,51,"
مهديء نفسي , مضاد للصرع",3توبيراميت 25مجم 30 قرص 25 30  
Controlepsy 50 mg 30 tab,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,GNP,lamotrigine,31.5,"
علاج الصرع , تقليل التشنجات الناتجة عن الصرع",3كونترولبسي 50 مجم 30 قرص 50  30 
Midathetic 5mg/ml 10 amps,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Amoun,midazolam,60,"
مضاد للصرع",40 - ميدياثيتك 5مجم/مل 10 امبولات 5/ 10 
Amotril 2mg 30 tab.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Amoun,clonazepam,8.3,"
anti-epileptic.benzodiazepines",4اموتريل 2مجم 30 قرص 2 30 
Oxaleptal 300 mg 30 f.c. tabs.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Mash premiere,oxcarbazepine,56.25,"
علاج الصرع , تقليل التشنجات",4اوكساليبتال 300مجم 30 قرص 300  30  
Gaptin 100mg 30 caps.,https://www.dwaprices.com/upload/1676472769.jpg,مهدئات,Delta pharma,gabapentin,45,"
anti-epileptic.gaba analogs",4جابتين 100مجم 30 كبسولة 100 30 
