,category_name,company,effective_material,en_name,price,usage,ar_name
1993,المسكنات,Egyptian company for cosmetics > arabian international group,"chondroitin,msm,camphor,glucosamine",Relax gel 50 gm,35.0,"
جل مساج للجسم , تقليل الالام العضلات والمفاصل , استرخاء العضلات
, لعلاج آلام العظام والروماتيزم والتهابات المفاصل.
, آلام الرقبة والظهر والركبتين.
, اوجاع عظام الصدر و الكتف.
, عرق النسا.
, يخفف من آلام الالتواءات والكدمات.",4ريلاكس جل 50 جرام  50 
1994,المسكنات,Rowa-wagner k.g.w germany > amoun,"anethol,borneol,camphene,cineole,ethaverine,fenchone,pinene",Rowatinex 45 capsules,39.0,"
مطهر للمسالك البولية , مسكن لتقلصات المسالك البولية , طادر لحصوات الكلى والمسالك البولية",4رواتينكس 45 كبسولة 45 
1995,المسكنات,Kahira,"hexamine,piperazine,proximadiol",Proximol compound eff. granules 60 gm,19.0,"
مطهر للمسالك موسع للحالب
, طارد للحصوات مضاد للتقلص
, علاج حالات املاح حمض اليوريك
, يستخدم في حالات النقرس الحادة.
, حالات التهاب المفاصل الناتج عن النقرس.
, لمنع تكوين الحصوات فى المسالك البولية.
, النقرس الحاد والمزمن",4بروكسيمول فوار مركب 60 جم حبيبات    60 
1996,المسكنات,Pharco,diclofenac sodium,Declophen 75mg/3ml 3 ampoules,19.5,"
analgesic.nsaid.antiinflammatory.antipyretic",4ديكلوفين 75مجم/3مل 3 أمبولات 75/3 3 
1997,المسكنات,Hi-care > prima pharm,"menthol crystals,chamomile extract,rosemary,lavender,green tea,grape seed ext.",Rolly spray 120 ml,60.0,"
مسكن للآلام العضلات والعظام",4رولي سبراي بخاخ 120 مل  120 
1998,المسكنات,انتاج :,colchicine,Colchicine 500mg 100 tablets,65.0,"
للنقرس",4كولشيسين 500مجم 100قرص 500 100 
1999,المسكنات,Mup > mundipharma,tramadol,Tramundin 200mg s.r. 10 tab.,19.0,"
مسكن قوي للالام , يستخدم في العمليات الجراحية , يؤخذ تحت اشراف طبي",4تراموندين 200مجم اسار  10 اقراص 200  10 
2000,المسكنات,Italian co. for cosemetics > savi pharma,"menthol crystal,clove oil,peppermint oil,camphor oil,vit e,paraffin oil",Restage spray 120 ml,89.0,"
اسبراي مسكن للالام ,  مضاد للالتهابات العظام والمفاصل و العضلات , علاج الالام الكدمات",4ريستاج سبراي 120 مل  120 
2001,المسكنات,Eipico,paracetamol,Cetal 500mg 20 tab,8.0,"
مسكن , خافض للحرارة , امن علي الحوامل والمرضعات , مسكن للصداع , مسكن لالام الاسنان , مسكن لاعراض البرد , لالام العظام , امن على المعدة , امن للاطفال , امن لمرضى الضغط والسكر",50 - سيتال 500مجم 20 قرص 500 20 
2002,المسكنات,Farmac-zabban > elegant care group,,Frigofast ice spray 200 ml,90.0,"
اسبراي مسكن للالام , يساعد علي تخفيف الالتهابات و الالام , يقلل الالام العظام , يستخدم في اصابات الملاعب",5فريجو فاست ايس اسبراس 200 مل   200 
2003,المسكنات,Mundipharma > egyptian pharmaceutical trading company,oxycodone,Oxynorm 10 mg/ml concentrate syrup 120 ml,150.0,"
مسكن للآلام الشديدة",5اوكسينورم 10مجم/مل كونسنتريت شراب 120 مل 10 /   120 
2004,المسكنات,Hi-care > roventis pharma,"menthol,eucalyptus,camphor,methyl salicylate",Himax massage gel 30 gm,30.0,"
لعلاج آلام العظام والروماتيزم والتهابات المفاصل.
, آلام الرقبة والظهر والركبتين.
, اوجاع عظام الصدر و الكتف.
, عرق النسا.
, يخفف من آلام الالتواءات والكدمات.",5هاي ماكس مساج جل 30 جرام   30 
2005,المسكنات,Sigma,"Ibuprofen,paracetamol,caffeine",Cetafen plus 30 tab,24.75,"
خافض حرارة - مضاد التهاب - مسكن - للصداع",5سيتافين بلس 30 قرص  30 
2006,المسكنات,مستورد,paracetamol-codeine,Solpadeine soluble 24 tab,200.0,"
مسكن , لتخفيف الصداع",5سولبادين فوار 24 قرص - مستورد  24 
2007,المسكنات,Memphis,tramadol,Tramadol 50mg 20 caps,22.0,"
مخدر عصبي .مسكن ومهديء",5ترامادول 50مجم 20 كبسولة 50 20 
2008,المسكنات,Glaxo smithkline,paracetamol(acetaminophen),Abimol 300mg 5 rectal supp.,4.5,"
خافض حرارة ومسكن",5ابيمول 300مجم لبوس 5 اقماع شرجية 300 5  
2009,المسكنات,Amoun,"diethylamine,lidocaine",Rheuma-rest roll-on 50 ml,8.0,"
analgesic",5روما-ريست رول 50 مل - - 50 
2010,المسكنات,Mup,"methocarbamol,paracetamol(acetaminophen)",Flexpro extra 20 f.c.tab,18.0,"
cns.analgesic.skeletal muscle relaxant",5فلكسبرو اكسترا 20 قرص  20 
2011,المسكنات,Misr > al delta pharmaceuticals trading co.,baclofen,Baclofen 10mg 20 tab,18.0,"
- مسكن
باسط عضلات
مهديء",60 - باكلوفين 10مجم 20 قرص 10 20 
2012,المسكنات,Niva medical > al kamal importing & marketing co,menthol,Polar frost cold gel 150 ml,125.0,"
مسكن.",6بولار فروست كولد جل 150 مل    150 
2013,المسكنات,Adwia,tramadol,Amadol 100mg s.r. 10 tab.,15.0,"
مسكن قوي للآلام , مضاد للالتهاب",6امادول 100مجم اس ار 10 اقراص 100  10 
2014,المسكنات,Uk medica limited > walfarm pharmaceuticals,arnica extract,Frozen-a spray 100 ml,110.0,"
مسكن لالام الجسم ومضاد التهاب",6فروزن-ايه سبراي بخاخ 100 مل-  100 
2015,المسكنات,Arab drug company (adco),indomethacin,Indomethacin 100mg 10 supp,13.5,"
مسكن آلام ومضاد التهاب ومضاد للروماتيزم",6اندوميثاسين لبوس العربية 100مجم 10 اقماع 100 10 
2016,المسكنات,Arab caps > pharmacare,tizanidine,Caredalud s.r. 6mg 30 f.c. tab.,28.5,"
مسكن عام للالام , تقليل الالتهابات و الالام المفاصل و العضلات , استرخاء العضلات",6كيردالود اسار 6مجم 30 قرص  6 30  
2017,المسكنات,Performance health inc. > eva pharma,menthol,Biofreeze gel 59 ml,148.0,"
مسكن لآلام الجسم , مسكن لالام العظام والعضلات",6بيوفريز جل 59 مل  59 
2018,المسكنات,Eva pharma,camphor-menthol-oleoresin-capsicum,Moov massage cream 40 gm,8.25,"
كريم مساج للشد العضلي , استرخاء العضلات , تقليل الالام المفاصل والعضلات",6موف مساج كريم 40 جم   40 
2019,المسكنات,Novartis,diclofenac sodium,Voltaren 100mg 10 supp.,27.0,"
مسكن آلام ومضاد التهاب وخافض حرارة",6فولتارين لبوس 100مجم كبار 10 اقماع 100 10 
2020,المسكنات,Amriya,nalbuphine,Alambuphine 20mg/2ml 5 amp.,44.75,"
مسكن - مخدر - جدول",6الامبوفين 20مجم/2 مل 5 امبولات 20/2 5 
2021,المسكنات,Pharco,"colchicine,khellin,piperazine citrate",Uricol plus 12 sachets,6.0,"
علاج حالات املاح حمض اليوريك
, يستخدم في حالات النقرس الحادة.
, حالات التهاب المفاصل الناتج عن النقرس.
, لمنع تكوين الحصوات فى المسالك البولية.",70 - يوريكول بلاس فوار 12 كيس  12 
2022,المسكنات,Darocasy,glycerin 33 ml-sodium bicarbonate 5 g-water,Glycerin bicarbonate ear drops,3.75,"
مسكن للالام الاذن , يزيل شمع الاذن , يحسن السمع , يقلل الالتهابات , تقليل الاحتقان والانتفاخات",7جلسرين بيكربونات نقط اذن   
2023,المسكنات,Adwia,tramadol,Amadol 50mg 20 caps.,22.0,"
مسكن - مخدر جدول",7امادول 50مجم 20 كبسولة 50 20 
2024,المسكنات,Mup > mundipharma,morphine,Mst 30mg 10 continus tab,77.0,"
مسكن قوي",7ام اس تي 30مجم 10 اقراص 30 10  
2025,المسكنات,Kahira > multipharma,capsaicin,Capsin75 cream,16.8,"
مسكن للألم",7كابسين 0075 % 30 جرام كريم75 
2026,المسكنات,Novartis,diclofenac potassium,Cataflam 25mg 20 sugar coated tab.,21.0,"
مسكن آلام - مضاد التهاب - خافض حرارة",7كتافلام 25 مجم 20 قرص 25 20   
2027,المسكنات,Kahira > abbott laboratories,ibuprofen,Brufen 600 mg 20 eff. gr. in sachets,58.5,"
مسكن الام ومضاد التهاب وخافض حرارة",7بروفين 600 مجم فوار 20 كيس 600  20    
2028,المسكنات,Alexandria,mepivacaine,Mepecaine 3% 50 carpules,275.0,"
مخدر موضعي , مسكن للالام",7ميباكين 3% 50 انبوية 3% 50 
2029,المسكنات,El nile.,lidocaine,Lignocaine 2% top. cream 20 gm,7.5,"
مخدر موضعي",7لجنوكايين 5% كريم 20 جرام 2%   20 
2030,المسكنات,Julphar,paracetamol(acetaminophen),Adol 500mg 24 caplets,12.0,"
مسكن , خافض للحرارة , امن علي الحوامل والمرضعات , مسكن للصداع , مسكن لالام الاسنان , مسكن لاعراض البرد , لالام العظام , امن على المعدة , امن للاطفال , امن لمرضى الضغط والسكر",7ادول 500مجم 24 كابلت 500 24 
2031,المسكنات,Pharopharma,"hexamine,khellin,piperazine",Renal-s 12 sachet,10.5,"
علاج حالات املاح حمض اليوريك
, يستخدم في حالات النقرس الحادة.
, حالات التهاب المفاصل الناتج عن النقرس.
, لمنع تكوين الحصوات فى المسالك البولية.",80 - رينال - اس فوار 12 كيس- 12 
2032,المسكنات,Egpi > salix pharma,cyclobenzaprine,Cycloflex 5 mg 30 f.c. tablets,40.5,"
مسكن ومهديء عصبي وباسط عضلات",8سيكلوفلكس 5 مجم 30 قرص 5  30  
2033,المسكنات,انتاج :,tenoxicam 20 mg,Tenoxicam 20mg 20 cap,29.0,"
مسكن الام",8تينوكسيكام 20مجم 20 كبسولة 20 20 
2034,المسكنات,Italian co. for cosemetics > savi pharma,"menthol crystal,clove oil,peppermint oil,camphor oil,vit e,paraffin oil",Restage gel 50 gm,49.0,"
مسكن لآلام العظام و المفاصل , تخفيف آلام العضلات ,",8ريستاج جيل 50 جم  50 
2035,المسكنات,Eipico > angliny,benzydamine,Tantum 5% topical gel. 20 gm,10.0,"
مسكن ومضاد للبكتريا.",8تانتم جيل 20 جرام 5%   20 
2036,المسكنات,Sigma,tramadol,Contramal 200mg s.r. 10 tab,12.6,"
analgesics.narcotic opioid",8كونترامال 200مجم اس ار 10 اقراص 200  10 
2037,المسكنات,Janssen cilag,fentanyl,Durogesic 25mcg/hr 5 transdermal patch,278.0,"
باتش مسكن للالام , علاج الالتهابات العظام والعضلات و المفاصل",8ديوروجيسك 25مكجم/ساعة 5 لصقات من خلال الجلد 25/ 5  
2038,المسكنات,Novartis,diclofenac sodium,Voltaren sr 100mg 20 f.c.tab.,50.5,"
مسكن آلام ومضاد التهاب وخافض حرارة",8فولتارين 100 مجم اس ار 20 اقراص  100 20 
2039,المسكنات,Memphis,lidocaine,Ultracaine 5% gel 30 gm,15.5,"
analgesic.local anesthetic",8التراكايين جل 30 جرام  5%  30 
2040,المسكنات,Anika therapeutics-usa > multipharma,sodium hyaluronate,Monovisc 15mg/ml prefilled syringe,486.5,"
مسكن عام , مضاد للالتهاب ,مرطب للانسجة",8مونوفيسك 15مجم/مل سرنجة معبأة  15/  
2041,المسكنات,Arab caps > original pharma group,"methocarbamol,paracetamol(acetaminophen)",Methobamol 20 f.c. tabs,18.0,"
مسكن وباسط للعضلات",90 - ميثوبامول 20 قرص 20  
2042,المسكنات,Misr,paracetamol(acetaminophen),Paramol 1gm 20 tablets,24.0,"
مسكن الام . خافض حرارة",9بارامول 1 جرام 20 قرص 1 20 
2043,المسكنات,Alfacure pharmaceuticals,"caffeine,drotaverine,paracetamol(acetaminophen)",Petro 20 tab,23.0,"
يستخدم في علاج المغص والتقلصات
, ألم الأسنان.
, الصداع ووجع الرأس.
, ألم الحيض والطمث الشهري.
, آلام المفاصل والعضلات المتوسطة.",9بترو 20 قرص 20 
2044,المسكنات,Hi-care > pixel pharmaceutical company,massage cream formula,Linex cream 50 gm,45.0,"
كريم مساج للجسم , علاج الالام العضلات والمفاصل والعظام , استرخاء العضلات, لعلاج آلام العظام والروماتيزم والتهابات المفاصل., آلام الرقبة والظهر والركبتين., اوجاع عظام الصدر و الكتف., عرق النسا., يخفف من آلام الالتواءات والكدمات.",9لينكس كريم 50 جم  50 
2045,المسكنات,Multi-apex,cyclobenzaprine,Multi-relax 10mg 20 f.c.tab,20.5,"
lمسكن عام للجسم , استرخاء العضلات , تقليل الالام العضلات والمفاصل , يساعد علي النوم",9مالتي ريلاكس 10 جم 20اقراص- 10 20 
2046,المسكنات,Leader cosmetics > interpharma,herbal formula,Active massage cream 50 gm,19.95,"
لعلاج آلام العظام والروماتيزم والتهابات المفاصل.
, آلام الرقبة والظهر والركبتين.
, اوجاع عظام الصدر و الكتف.
, عرق النسا.
, يخفف من آلام الالتواءات والكدمات.",9اكتيف مساج كريم 50 جم   50 
2047,المسكنات,Eipico,"caffeine,paracetamol(acetaminophen)",Cetal extra 20 tabs.,12.0,"
مسكن للألم , خافض للحرارة , للصداع",9سيتال اكسترا  20 قرص  20 
2048,المسكنات,Chemipharm,"dantrolene,paracetamol(acetaminophen)",Dantrelax compound 30 caps.,70.0,"
باسط للعضلات , مسكن للألم",9دانتريلاكس مركب 30 كبسولة  30 
2049,المسكنات,Mup > mundipharma,tramadol,Tramundin 150mg s.r. 10 tab.,16.25,"
مسكن للألم",9تراموندين 150مجم اس ار  10 اقراص 150  10 
2050,المسكنات,Hi-care > pixel pharmaceutical company,massage cream formula,Linex cream 50 gm,45.0,"
كريم مساج للجسم , علاج الالام العضلات والمفاصل والعظام , استرخاء العضلات
, لعلاج آلام العظام والروماتيزم والتهابات المفاصل.
, آلام الرقبة والظهر والركبتين.
, اوجاع عظام الصدر و الكتف.
, عرق النسا.
, يخفف من آلام الالتواءات والكدمات.",9لينكس كريم 50 جم  50 
